timestamp,latitude,longitude,heading,speed,easting,northing
1429869221.47087,-33.8917517111,151.1939123321,11228.1599601767,0.7817847286,332989.975014583,6248378.16262472
1429869221.4723,-33.891751686,151.1939124111,11228.1614403588,0.7817847286,332989.982271351,6248378.165533
1429869221.47374,-33.8917516608,151.1939124904,11228.1609108409,0.7849243002,332989.989557285,6248378.16845289
1429869221.47523,-33.8917516358,151.1939125694,11228.157534248,0.7817847286,332989.996813977,6248378.17136136
1429869221.47666,-33.8917516107,151.1939126484,11228.1573396802,0.7817847286,332990.004070579,6248378.17427004
1429869221.47813,-33.8917515855,151.1939127277,11228.1575637998,0.7849243002,332990.011356323,6248378.17719041
1429869221.47956,-33.8917515603,151.193912807,11228.1546058944,0.7849243002,332990.018641997,6248378.18011095
1429869221.48099,-33.8917515353,151.193912886,11228.153155264,0.7817847286,332990.025898418,6248378.18302009
1429869221.48244,-33.8917515102,151.193912965,11228.1506160461,0.7817847286,332990.033154738,6248378.18592948
1429869221.48387,-33.891751485,151.1939130443,11228.1505052158,0.7849243002,332990.040440131,6248378.18885073
1429869221.48533,-33.8917514598,151.1939131236,11228.1534926729,0.7849243002,332990.047725597,6248378.19177179
1429869221.48677,-33.8917514348,151.1939132026,11228.1553915425,0.7817847286,332990.054982047,6248378.19468086
1429869221.48824,-33.8917514097,151.1939132816,11228.1570391996,0.7817847286,332990.062238587,6248378.1975897
1429869221.48972,-33.8917513846,151.1939133605,11228.1566771567,0.7817847286,332990.069495159,6248378.20049846
1429869221.49121,-33.8917513595,151.1939134399,11228.1574037013,0.7849243002,332990.076780882,6248378.20341888
1429869221.49264,-33.8917513344,151.1939135189,11228.1592188335,0.7817847286,332990.084037528,6248378.20632746
1429869221.49409,-33.8917513093,151.1939135978,11228.1600291156,0.7817847286,332990.091294241,6248378.20923587
1429869221.49554,-33.8917512842,151.1939136768,11228.1617605102,0.7817847286,332990.098551018,6248378.21214412
1429869221.49696,-33.891751259,151.1939137565,11228.1645804923,0.78808919,332990.105866431,6248378.21507553
1429869221.49842,-33.8917512339,151.1939138355,11228.1661444119,0.7817847286,332990.113123435,6248378.21798322
1429869221.49919,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.49996,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50078,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50158,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50235,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50314,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50393,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50472,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50551,-33.8917512339,151.1939138355,11228.1661444119,0,332990.113123435,6248378.21798322
1429869221.50694,-33.8917512089,151.1939139145,11228.1672896441,0.7817847286,332990.120380508,6248378.22089073
1429869221.50837,-33.8917511837,151.1939139938,11228.1682674012,0.7849243002,332990.127666778,6248378.22380979
1429869221.50981,-33.8917511586,151.1939140728,11228.1686589958,0.7817847286,332990.13492394,6248378.22671708
1429869221.51128,-33.8917511336,151.1939141518,11228.1679620029,0.7817847286,332990.142181093,6248378.22962439
1429869221.51271,-33.8917511085,151.1939142308,11228.167097535,0.7817847286,332990.149438207,6248378.2325318
1429869221.51417,-33.8917510834,151.1939143101,11228.1664005422,0.7849243002,332990.156724425,6248378.23545099
1429869221.51564,-33.8917510582,151.1939143894,11228.1655360743,0.7849243002,332990.164010603,6248378.23837027
1429869221.51706,-33.8917510331,151.1939144684,11228.1659276689,0.7817847286,332990.171267626,6248378.24127791
1429869221.51851,-33.8917510081,151.1939145474,11228.1669891635,0.7817847286,332990.178524685,6248378.24418545
1429869221.51993,-33.8917509829,151.1939146267,11228.1665433831,0.7849243002,332990.185810904,6248378.24710464
1429869221.52137,-33.8917509578,151.193914706,11228.1660138653,0.7849243002,332990.193097098,6248378.25002388
1429869221.5228,-33.8917509327,151.193914785,11228.1677452599,0.7817847286,332990.200354179,6248378.25293137
1429869221.52423,-33.8917509076,151.193914864,11228.1657922045,0.7817847286,332990.207611255,6248378.25583888
1429869221.52573,-33.8917508825,151.1939149434,11228.1638391491,0.7849243002,332990.214897374,6248378.25875831
1429869221.5272,-33.8917508574,151.1939150223,11228.1653193312,0.7817847286,332990.222154338,6248378.2616661
1429869221.52863,-33.8917508324,151.1939151013,11228.1688092133,0.7817847286,332990.229411429,6248378.26457356
1429869221.53007,-33.8917508073,151.1939151803,11228.1669398955,0.7817847286,332990.23666856,6248378.26748093
1429869221.53153,-33.8917507821,151.1939152597,11228.1656567401,0.7849243002,332990.243954755,6248378.27040017
1429869221.53295,-33.8917507571,151.1939153387,11228.1676393472,0.7817847286,332990.251211824,6248378.2733077
1429869221.5344,-33.891750732,151.1939154177,11228.1673610418,0.7817847286,332990.258468937,6248378.27621511
1429869221.53587,-33.891750707,151.1939154967,11228.1676688989,0.7817847286,332990.26572605,6248378.27912252
1429869221.53731,-33.8917506818,151.193915576,11228.1670556436,0.7849243002,332990.273012299,6248378.28204163
1429869221.53876,-33.8917506567,151.193915655,11228.1646001632,0.7817847286,332990.280269327,6248378.28494925
1429869221.54026,-33.8917506316,151.1939157343,11228.1633170078,0.7849243002,332990.287555402,6248378.28786879
1429869221.54216,-33.8917506065,151.1939158133,11228.1619501149,0.7817847286,332990.294812268,6248378.29077682
1429869221.54361,-33.8917505814,151.1939158926,11228.1628441345,0.7849243002,332990.302098264,6248378.29369656
1429869221.54439,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.54519,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.54601,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.54678,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.54755,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.54833,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5491,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.54994,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55073,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55155,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55233,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5531,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55396,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55475,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55554,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55631,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55708,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5579,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55867,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.55944,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56024,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56101,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56181,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56257,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56334,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56411,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5649,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56569,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5665,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56727,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56805,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56884,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.56964,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57041,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57119,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57196,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57277,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57357,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57438,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57517,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57595,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57672,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5775,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57827,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57904,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.57981,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58058,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58136,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58217,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58295,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58372,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58449,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58528,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58608,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58685,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58763,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58842,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.58919,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59004,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59082,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59159,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59237,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59314,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59393,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.5947,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59549,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59626,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59708,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59788,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59865,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.59943,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6002,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60097,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60175,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60252,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60332,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60409,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60487,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60572,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60649,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60726,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.60803,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6088,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6096,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6104,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61118,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61196,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61273,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61355,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61433,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6151,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61589,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61667,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61745,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61822,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61899,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.61976,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62058,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62137,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62214,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62291,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62368,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62445,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62527,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62608,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62685,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62762,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62839,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6292,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.62998,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63079,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63156,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63233,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6331,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63389,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63466,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63543,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63627,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63704,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63783,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63859,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.63937,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64017,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64094,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64178,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64256,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64333,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6441,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64491,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64571,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6465,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64727,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64804,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64881,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.64959,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65037,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65114,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65192,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65273,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65354,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65431,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65508,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65586,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65667,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65756,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65834,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65914,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.65997,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6608,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66158,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66235,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66312,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66389,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66466,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66544,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66623,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.667,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66778,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66859,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.66941,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67019,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67096,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67173,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6725,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67327,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67406,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67482,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67559,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67639,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6772,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67798,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67875,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.67952,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68029,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68106,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68186,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68263,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6834,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68421,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68498,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68576,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68656,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68733,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68813,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6889,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.68969,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69049,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69126,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69207,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69284,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69365,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69443,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69521,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.696,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6968,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.6976,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
1429869221.69837,-33.8917505814,151.1939158926,11228.1628441345,0,332990.302098264,6248378.29369656
