timestamp,latitude,longitude,heading,speed,easting,northing
1429868726.4693,-33.8940527067,151.1892050212,750.7278004193,6.2793944018,332559.130965128,6248115.32383019
1429868726.47079,-33.8940522248,151.1892053774,750.5555641406,6.2793944018,332559.162969158,6248115.37785631
1429868726.47221,-33.8940517439,151.1892057305,750.3850863494,6.2542778289,332559.194684103,6248115.43176143
1429868726.47368,-33.8940512622,151.189206082,750.2213075582,6.2542778289,332559.226241675,6248115.48575882
1429868726.47875,-33.8940508483,151.1892064444,750.0679859717,6.2793944018,332559.258951801,6248115.53224235
1429868726.48017,-33.894050363,151.1892067941,749.9092314305,6.2793944018,332559.290337961,6248115.58662974
1429868726.48163,-33.8940498789,151.1892071407,749.7516492143,6.2542778289,332559.321448923,6248115.64088568
1429868726.48306,-33.894049394,151.1892074858,749.5962441731,6.2542778289,332559.352411578,6248115.6952264
1429868726.48448,-33.8940489063,151.1892078307,749.4481242944,6.2793944018,332559.383353954,6248115.74986749
1429868726.48594,-33.8940484179,151.189208174,749.3025165407,6.2793944018,332559.41415617,6248115.80458771
1429868726.48739,-33.8940479308,151.1892085146,749.1610119245,6.2542778289,332559.44469853,6248115.85916576
1429868726.48881,-33.894047443,151.1892088538,749.0259550958,6.2542778289,332559.475109081,6248115.91381736
1429868726.49031,-33.8940469545,151.1892091915,748.8927404921,6.2542778289,332559.505391602,6248115.96854
1429868726.49175,-33.8940464634,151.1892095293,748.7662248884,6.2793944018,332559.535671127,6248116.02355118
1429868726.49681,-33.8940460434,151.18920988,748.6523237212,6.2542778289,332559.567281945,6248116.0706943
1429868726.49825,-33.8940455532,151.1892102141,748.5383687425,6.2542778289,332559.597216204,6248116.12560822
1429868726.49967,-33.8940450623,151.189210547,748.4281819513,6.2542778289,332559.627042993,6248116.18058059
1429868726.50112,-33.8940445671,151.1892108814,748.3227681976,6.3047135196,332559.657005995,6248116.23605275
1429868726.50259,-33.8940440752,151.1892112121,748.2168520189,6.2542778289,332559.686627769,6248116.29113586
1429868726.504,-33.8940435829,151.1892115418,748.1141178652,6.2542778289,332559.716149197,6248116.34627282
1429868726.50548,-33.8940430901,151.1892118704,748.0200924115,6.2542778289,332559.745575909,6248116.40146039
1429868726.5069,-33.8940425928,151.1892122007,747.9295839328,6.3047135196,332559.775150297,6248116.4571407
1429868726.50832,-33.8940421609,151.1892124866,747.8477841541,5.4724931003,332559.800748171,6248116.50550977
1429868726.50994,-33.8940416668,151.1892128126,747.7741906504,6.2542778289,332559.829927896,6248116.56082833
1429868726.51506,-33.894041245,151.189213151,747.7063422273,6.2542778289,332559.860398525,6248116.60815508
1429868726.51647,-33.8940407484,151.1892134768,747.6391127736,6.2793944018,332559.889561323,6248116.66376633
1429868726.51795,-33.8940402534,151.1892138007,747.5737255449,6.2542778289,332559.918543354,6248116.71918871
1429868726.51937,-33.8940397581,151.1892141239,747.5141999412,6.2542778289,332559.947464953,6248116.77464266
1429868726.5208,-33.8940392625,151.1892144465,747.45861,6.2542778289,332559.97633083,6248116.83012563
1429868726.52231,-33.8940387647,151.1892147698,747.4063695588,6.2793944018,332560.005260198,6248116.88585867
1429868726.52373,-33.8940382666,151.1892150927,747.3595720551,6.2793944018,332560.034141386,6248116.94161668
1429868726.52514,-33.8940377704,151.1892154138,747.3202271889,6.2542778289,332560.062865299,6248116.99717328
1429868726.52658,-33.894037336,151.1892156944,747.2879162727,5.4724931003,332560.08796832,6248117.04580102
1429868726.52802,-33.8940368375,151.1892160161,747.258871119,6.2793944018,332560.11674282,6248117.10161417
